Date,current_ma50,ma20_plus_ma50,ma50_plus_positive_5d
2021-10-07,12961.599818997638,10353.438432294937,10000
2021-10-08,12961.599818997638,10353.438432294937,10000
2021-10-11,12961.599818997638,10353.438432294937,10000
2021-10-12,12961.599818997638,10353.438432294937,10000
2021-10-13,12961.599818997638,10353.438432294937,10000
2021-10-14,12961.599818997638,10353.438432294937,10000
2021-10-15,12961.599818997638,10353.438432294937,10000
2021-10-18,12961.599818997638,10353.438432294937,10000
2021-10-19,12961.599818997638,10353.438432294937,10000
2021-10-20,12961.599818997638,10353.438432294937,10000
2021-10-21,12961.599818997638,10353.438432294937,10000
2021-10-22,12961.599818997638,10353.438432294937,10000
2021-10-25,12961.599818997638,10353.438432294937,10000
2021-10-26,12961.599818997638,10353.438432294937,10000
2021-10-27,12961.599818997638,10353.438432294937,10000
2021-10-28,12961.599818997638,10353.438432294937,10000
2021-10-29,12961.599818997638,10353.438432294937,10000
2021-11-01,12961.599818997638,10353.438432294937,10000
2021-11-02,12961.599818997638,10353.438432294937,10000
2021-11-03,12961.599818997638,10353.438432294937,10000
2021-11-04,12961.599818997638,10353.438432294937,10000
2021-11-05,12961.599818997638,10353.438432294937,10000
2021-11-08,12961.599818997638,10353.438432294937,10000
2021-11-09,12961.599818997638,10353.438432294937,10000
2021-11-10,12961.599818997638,10353.438432294937,10000
2021-11-11,12961.599818997638,10353.438432294937,10000
2021-11-12,12961.599818997638,10353.438432294937,10000
2021-11-15,12961.599818997638,10353.438432294937,10000
2021-11-16,12961.599818997638,10353.438432294937,10000
2021-11-17,12961.599818997638,10353.438432294937,10000
2021-11-18,12961.599818997638,10353.438432294937,10000
2021-11-19,12961.599818997638,10353.438432294937,10000
2021-11-22,12961.599818997638,10353.438432294937,10000
2021-11-23,12961.599818997638,10353.438432294937,10000
2021-11-24,12961.599818997638,10353.438432294937,10000
2021-11-26,12961.599818997638,10353.438432294937,10000
2021-11-29,12961.599818997638,10353.438432294937,10000
2021-11-30,12961.599818997638,10353.438432294937,10000
2021-12-01,12961.599818997638,10353.438432294937,10000
2021-12-02,12961.599818997638,10353.438432294937,10000
2021-12-03,12961.599818997638,10353.438432294937,10000
2021-12-06,12961.599818997638,10353.438432294937,10000
2021-12-07,12961.599818997638,10353.438432294937,10000
2021-12-08,12961.599818997638,10353.438432294937,10000
2021-12-09,12961.599818997638,10353.438432294937,10000
2021-12-10,12961.599818997638,10353.438432294937,10000
2021-12-13,12961.599818997638,10353.438432294937,10000
2021-12-14,12961.599818997638,10353.438432294937,10000
2021-12-15,12961.599818997638,10353.438432294937,10000
2021-12-16,12961.599818997638,10353.438432294937,10000
2021-12-17,13314.483065377965,10353.438432294937,10000
2021-12-20,12996.075776651962,10353.438432294937,10000
2021-12-21,14343.207510090338,10353.438432294937,10000
2021-12-22,14767.854446647922,10353.438432294937,10000
2021-12-23,15211.16190160745,10353.438432294937,10000
2021-12-27,15211.16190160745,10353.438432294937,10000
2021-12-28,15211.16190160745,10353.438432294937,10000
2021-12-29,15211.16190160745,10353.438432294937,10000
2021-12-30,15211.16190160745,10353.438432294937,10000
2021-12-31,15211.16190160745,10353.438432294937,10000
2022-01-03,15211.16190160745,10353.438432294937,10000
2022-01-04,15211.16190160745,10353.438432294937,10000
2022-01-05,15211.16190160745,10353.438432294937,10000
2022-01-06,15211.16190160745,10353.438432294937,10000
2022-01-07,15211.16190160745,10353.438432294937,10000
2022-01-10,15211.16190160745,10353.438432294937,10000
2022-01-11,15211.16190160745,10353.438432294937,10000
2022-01-12,15211.16190160745,10353.438432294937,10000
2022-01-13,15211.16190160745,10353.438432294937,10000
2022-01-14,15211.16190160745,10353.438432294937,10000
2022-01-18,15211.16190160745,10353.438432294937,10000
2022-01-19,15211.16190160745,10353.438432294937,10000
2022-01-20,15211.16190160745,10353.438432294937,10000
2022-01-21,15211.16190160745,10353.438432294937,10000
2022-01-24,15211.16190160745,10353.438432294937,10000
2022-01-25,15211.16190160745,10353.438432294937,10000
2022-01-26,15211.16190160745,10353.438432294937,10000
2022-01-27,15211.16190160745,10353.438432294937,10000
2022-01-28,15211.16190160745,10353.438432294937,10000
2022-01-31,15211.16190160745,10353.438432294937,10000
2022-02-01,15211.16190160745,10353.438432294937,10000
2022-02-02,15211.16190160745,10353.438432294937,10000
2022-02-03,15211.16190160745,10353.438432294937,10000
2022-02-04,15211.16190160745,10353.438432294937,10000
2022-02-07,15211.16190160745,10353.438432294937,10000
2022-02-08,15211.16190160745,10353.438432294937,10000
2022-02-09,15211.16190160745,10353.438432294937,10000
2022-02-10,15211.16190160745,10353.438432294937,10000
2022-02-11,15211.16190160745,10353.438432294937,10000
2022-02-14,15211.16190160745,10353.438432294937,10000
2022-02-15,15211.16190160745,10353.438432294937,10000
2022-02-16,15211.16190160745,10353.438432294937,10000
2022-02-17,15211.16190160745,10353.438432294937,10000
2022-02-18,15211.16190160745,10353.438432294937,10000
2022-02-22,15211.16190160745,10353.438432294937,10000
2022-02-23,15211.16190160745,10353.438432294937,10000
2022-02-24,15211.16190160745,10353.438432294937,10000
2022-02-25,15211.16190160745,10353.438432294937,10000
2022-02-28,15211.16190160745,10353.438432294937,10000
2022-03-01,15211.16190160745,10353.438432294937,10000
2022-03-02,15211.16190160745,10353.438432294937,10000
2022-03-03,15211.16190160745,10353.438432294937,10000
2022-03-04,15211.16190160745,10353.438432294937,10000
2022-03-07,15211.16190160745,10353.438432294937,10000
2022-03-08,15211.16190160745,10353.438432294937,10000
2022-03-09,15211.16190160745,10353.438432294937,10000
2022-03-10,15211.16190160745,10353.438432294937,10000
2022-03-11,15211.16190160745,10353.438432294937,10000
2022-03-14,15211.16190160745,10353.438432294937,10000
2022-03-15,15211.16190160745,10353.438432294937,10000
2022-03-16,15211.16190160745,10353.438432294937,10000
2022-03-17,15211.16190160745,10353.438432294937,10000
2022-03-18,15211.16190160745,10353.438432294937,10000
2022-03-21,15211.16190160745,10353.438432294937,10000
2022-03-22,15211.16190160745,10353.438432294937,10000
2022-03-23,15211.16190160745,10353.438432294937,10000
2022-03-24,15211.16190160745,10353.438432294937,10000
2022-03-25,15211.16190160745,10353.438432294937,10000
2022-03-28,15211.16190160745,10353.438432294937,10000
2022-03-29,15211.16190160745,10353.438432294937,10000
2022-03-30,15211.16190160745,10353.438432294937,10000
2022-03-31,15211.16190160745,10353.438432294937,10000
2022-04-01,15211.16190160745,10353.438432294937,10000
2022-04-04,15211.16190160745,10353.438432294937,10000
2022-04-05,15211.16190160745,10353.438432294937,10000
2022-04-06,15211.16190160745,10353.438432294937,10000
2022-04-07,15211.16190160745,10353.438432294937,10000
2022-04-08,15211.16190160745,10353.438432294937,10000
2022-04-11,15211.16190160745,10353.438432294937,10000
2022-04-12,15211.16190160745,10353.438432294937,10000
2022-04-13,15211.16190160745,10353.438432294937,10000
2022-04-14,15211.16190160745,10353.438432294937,10000
2022-04-18,15211.16190160745,10353.438432294937,10000
2022-04-19,15211.16190160745,10353.438432294937,10000
2022-04-20,15211.16190160745,10353.438432294937,10000
2022-04-21,15211.16190160745,10353.438432294937,10000
2022-04-22,15211.16190160745,10353.438432294937,10000
2022-04-25,15211.16190160745,10353.438432294937,10000
2022-04-26,15211.16190160745,10353.438432294937,10000
2022-04-27,15211.16190160745,10353.438432294937,10000
2022-04-28,15211.16190160745,10353.438432294937,10000
2022-04-29,15211.16190160745,10353.438432294937,10000
2022-05-02,15211.16190160745,10353.438432294937,10000
2022-05-03,15211.16190160745,10353.438432294937,10000
2022-05-04,15211.16190160745,10353.438432294937,10000
2022-05-05,15211.16190160745,10353.438432294937,10000
2022-05-06,15211.16190160745,10353.438432294937,10000
2022-05-09,15211.16190160745,10353.438432294937,10000
2022-05-10,15211.16190160745,10353.438432294937,10000
2022-05-11,15211.16190160745,10353.438432294937,10000
2022-05-12,15211.16190160745,10353.438432294937,10000
2022-05-13,15211.16190160745,10353.438432294937,10000
2022-05-16,15211.16190160745,10353.438432294937,10000
2022-05-17,15211.16190160745,10353.438432294937,10000
2022-05-18,15211.16190160745,10353.438432294937,10000
2022-05-19,15211.16190160745,10353.438432294937,10000
2022-05-20,15211.16190160745,10353.438432294937,10000
2022-05-23,15211.16190160745,10353.438432294937,10000
2022-05-24,15211.16190160745,10353.438432294937,10000
2022-05-25,15211.16190160745,10353.438432294937,10000
2022-05-26,15211.16190160745,10353.438432294937,10000
2022-05-27,15211.16190160745,10353.438432294937,10000
2022-05-31,15211.16190160745,10353.438432294937,10000
2022-06-01,15211.16190160745,10353.438432294937,10000
2022-06-02,15211.16190160745,10353.438432294937,10000
2022-06-03,15211.16190160745,10353.438432294937,10000
2022-06-06,15211.16190160745,10353.438432294937,10000
2022-06-07,15211.16190160745,10353.438432294937,10000
2022-06-08,15211.16190160745,10353.438432294937,10000
2022-06-09,15211.16190160745,10353.438432294937,10000
2022-06-10,15211.16190160745,10353.438432294937,10000
2022-06-13,15211.16190160745,10353.438432294937,10000
2022-06-14,15211.16190160745,10353.438432294937,10000
2022-06-15,15211.16190160745,10353.438432294937,10000
2022-06-16,15211.16190160745,10353.438432294937,10000
2022-06-17,15211.16190160745,10353.438432294937,10000
2022-06-21,15211.16190160745,10353.438432294937,10000
2022-06-22,15211.16190160745,10353.438432294937,10000
2022-06-23,15211.16190160745,10353.438432294937,10000
2022-06-24,15211.16190160745,10353.438432294937,10000
2022-06-27,15211.16190160745,10353.438432294937,10000
2022-06-28,15211.16190160745,10353.438432294937,10000
2022-06-29,15211.16190160745,10353.438432294937,10000
2022-06-30,15211.16190160745,10353.438432294937,10000
2022-07-01,15211.16190160745,10353.438432294937,10000
2022-07-05,15211.16190160745,10353.438432294937,10000
2022-07-06,15211.16190160745,10353.438432294937,10000
2022-07-07,15211.16190160745,10353.438432294937,10000
2022-07-08,15211.16190160745,10353.438432294937,10000
2022-07-11,15211.16190160745,10353.438432294937,10000
2022-07-12,15211.16190160745,10353.438432294937,10000
2022-07-13,15211.16190160745,10353.438432294937,10000
2022-07-14,15211.16190160745,10353.438432294937,10000
2022-07-15,15211.16190160745,10353.438432294937,10000
2022-07-18,15211.16190160745,10353.438432294937,10000
2022-07-19,15211.16190160745,10353.438432294937,10000
2022-07-20,15211.16190160745,10353.438432294937,10000
2022-07-21,15211.16190160745,10353.438432294937,10000
2022-07-22,15211.16190160745,10353.438432294937,10000
2022-07-25,15211.16190160745,10353.438432294937,10000
2022-07-26,15211.16190160745,10353.438432294937,10000
2022-07-27,15211.16190160745,10353.438432294937,10000
2022-07-28,15211.16190160745,10353.438432294937,10000
2022-07-29,15211.16190160745,10353.438432294937,10000
2022-08-01,15211.16190160745,10353.438432294937,10000
2022-08-02,15211.16190160745,10353.438432294937,10000
2022-08-03,15211.16190160745,10353.438432294937,10000
2022-08-04,15211.16190160745,10353.438432294937,10000
2022-08-05,15211.16190160745,10353.438432294937,10000
2022-08-08,15211.16190160745,10353.438432294937,10000
2022-08-09,15211.16190160745,10353.438432294937,10000
2022-08-10,15211.16190160745,10353.438432294937,10000
2022-08-11,15211.16190160745,10353.438432294937,10000
2022-08-12,15211.16190160745,10353.438432294937,10000
2022-08-15,15211.16190160745,10353.438432294937,10000
2022-08-16,15211.16190160745,10353.438432294937,10000
2022-08-17,15211.16190160745,10353.438432294937,10000
2022-08-18,15211.16190160745,10353.438432294937,10000
2022-08-19,15211.16190160745,10353.438432294937,10000
2022-08-22,15211.16190160745,10353.438432294937,10000
2022-08-23,15418.389325653485,10353.438432294937,10000
2022-08-24,15489.562042371854,10353.438432294937,10000
2022-08-25,17188.88071622106,10353.438432294937,10000
2022-08-26,14217.303241161208,10353.438432294937,10000
2022-08-29,13372.43665094114,10353.438432294937,10000
2022-08-30,13372.43665094114,10353.438432294937,10000
2022-08-31,13372.43665094114,10353.438432294937,10000
2022-09-01,13372.43665094114,10353.438432294937,10000
2022-09-02,13372.43665094114,10353.438432294937,10000
2022-09-06,13372.43665094114,10353.438432294937,10000
2022-09-07,13372.43665094114,10353.438432294937,10000
2022-09-08,13372.43665094114,10353.438432294937,10000
2022-09-09,13372.43665094114,10353.438432294937,10000
2022-09-12,13372.43665094114,10353.438432294937,10000
2022-09-13,13372.43665094114,10353.438432294937,10000
2022-09-14,13372.43665094114,10353.438432294937,10000
2022-09-15,13372.43665094114,10353.438432294937,10000
2022-09-16,13372.43665094114,10353.438432294937,10000
2022-09-19,13372.43665094114,10353.438432294937,10000
2022-09-20,13372.43665094114,10353.438432294937,10000
2022-09-21,13372.43665094114,10353.438432294937,10000
2022-09-22,13372.43665094114,10353.438432294937,10000
2022-09-23,13372.43665094114,10353.438432294937,10000
2022-09-26,13372.43665094114,10353.438432294937,10000
2022-09-27,13372.43665094114,10353.438432294937,10000
2022-09-28,13372.43665094114,10353.438432294937,10000
2022-09-29,13372.43665094114,10353.438432294937,10000
2022-09-30,13372.43665094114,10353.438432294937,10000
2022-10-03,13372.43665094114,10353.438432294937,10000
2022-10-04,13372.43665094114,10353.438432294937,10000
2022-10-05,13372.43665094114,10353.438432294937,10000
2022-10-06,13372.43665094114,10353.438432294937,10000
2022-10-07,13372.43665094114,10353.438432294937,10000
2022-10-10,13372.43665094114,10353.438432294937,10000
2022-10-11,13372.43665094114,10353.438432294937,10000
2022-10-12,13372.43665094114,10353.438432294937,10000
2022-10-13,13372.43665094114,10353.438432294937,10000
2022-10-14,13372.43665094114,10353.438432294937,10000
2022-10-17,13372.43665094114,10353.438432294937,10000
2022-10-18,13372.43665094114,10353.438432294937,10000
2022-10-19,13372.43665094114,10353.438432294937,10000
2022-10-20,13372.43665094114,10353.438432294937,10000
2022-10-21,13372.43665094114,10353.438432294937,10000
2022-10-24,13372.43665094114,10353.438432294937,10000
2022-10-25,13372.43665094114,10353.438432294937,10000
2022-10-26,13372.43665094114,10353.438432294937,10000
2022-10-27,13372.43665094114,10353.438432294937,10000
2022-10-28,13372.43665094114,10353.438432294937,10000
2022-10-31,13372.43665094114,10353.438432294937,10000
2022-11-01,13372.43665094114,10353.438432294937,10000
2022-11-02,13372.43665094114,10353.438432294937,10000
2022-11-03,13372.43665094114,10353.438432294937,10000
2022-11-04,13372.43665094114,10353.438432294937,10000
2022-11-07,13372.43665094114,10353.438432294937,10000
2022-11-08,13372.43665094114,10353.438432294937,10000
2022-11-09,13372.43665094114,10353.438432294937,10000
2022-11-10,13372.43665094114,10353.438432294937,10000
2022-11-11,13372.43665094114,10353.438432294937,10000
2022-11-14,13372.43665094114,10353.438432294937,10000
2022-11-15,13372.43665094114,10353.438432294937,10000
2022-11-16,13372.43665094114,10353.438432294937,10000
2022-11-17,13372.43665094114,10353.438432294937,10000
2022-11-18,13372.43665094114,10353.438432294937,10000
2022-11-21,13372.43665094114,10353.438432294937,10000
2022-11-22,13372.43665094114,10353.438432294937,10000
2022-11-23,13372.43665094114,10353.438432294937,10000
2022-11-25,13372.43665094114,10353.438432294937,10000
2022-11-28,13372.43665094114,10353.438432294937,10000
2022-11-29,13372.43665094114,10353.438432294937,10000
2022-11-30,13372.43665094114,10353.438432294937,10000
2022-12-01,13372.43665094114,10353.438432294937,10000
2022-12-02,13372.43665094114,10353.438432294937,10000
2022-12-05,13372.43665094114,10353.438432294937,10000
2022-12-06,13372.43665094114,10353.438432294937,10000
2022-12-07,13372.43665094114,10353.438432294937,10000
2022-12-08,13372.43665094114,10353.438432294937,10000
2022-12-09,13372.43665094114,10353.438432294937,10000
2022-12-12,13372.43665094114,10353.438432294937,10000
2022-12-13,13372.43665094114,10353.438432294937,10000
2022-12-14,13372.43665094114,10353.438432294937,10000
2022-12-15,13372.43665094114,10353.438432294937,10000
2022-12-16,13372.43665094114,10353.438432294937,10000
2022-12-19,13372.43665094114,10353.438432294937,10000
2022-12-20,13372.43665094114,10353.438432294937,10000
2022-12-21,13372.43665094114,10353.438432294937,10000
2022-12-22,13372.43665094114,10353.438432294937,10000
2022-12-23,13372.43665094114,10353.438432294937,10000
2022-12-27,13372.43665094114,10353.438432294937,10000
2022-12-28,13372.43665094114,10353.438432294937,10000
2022-12-29,13372.43665094114,10353.438432294937,10000
2022-12-30,13372.43665094114,10353.438432294937,10000
2023-01-03,13372.43665094114,10353.438432294937,10000
2023-01-04,13372.43665094114,10353.438432294937,10000
2023-01-05,13372.43665094114,10353.438432294937,10000
2023-01-06,13372.43665094114,10353.438432294937,10000
2023-01-09,13372.43665094114,10353.438432294937,10000
2023-01-10,13372.43665094114,10353.438432294937,10000
2023-01-11,13372.43665094114,10353.438432294937,10000
2023-01-12,13372.43665094114,10353.438432294937,10000
2023-01-13,13372.43665094114,10353.438432294937,10000
2023-01-17,13372.43665094114,10353.438432294937,10000
2023-01-18,13372.43665094114,10353.438432294937,10000
2023-01-19,13372.43665094114,10353.438432294937,10000
2023-01-20,13372.43665094114,10353.438432294937,10000
2023-01-23,13372.43665094114,10353.438432294937,10000
2023-01-24,13372.43665094114,10353.438432294937,10000
2023-01-25,13372.43665094114,10353.438432294937,10000
2023-01-26,13372.43665094114,10353.438432294937,10000
2023-01-27,13372.43665094114,10353.438432294937,10000
2023-01-30,13372.43665094114,10353.438432294937,10000
2023-01-31,13372.43665094114,10353.438432294937,10000
2023-02-01,13372.43665094114,10353.438432294937,10000
2023-02-02,13372.43665094114,10353.438432294937,10000
2023-02-03,13372.43665094114,10353.438432294937,10000
2023-02-06,13372.43665094114,10353.438432294937,10000
2023-02-07,13372.43665094114,10353.438432294937,10000
2023-02-08,13372.43665094114,10353.438432294937,10000
2023-02-09,13372.43665094114,10353.438432294937,10000
2023-02-10,13372.43665094114,10353.438432294937,10000
2023-02-13,13372.43665094114,10353.438432294937,10000
2023-02-14,13372.43665094114,10353.438432294937,10000
2023-02-15,13372.43665094114,10353.438432294937,10000
2023-02-16,13372.43665094114,10353.438432294937,10000
2023-02-17,13372.43665094114,10353.438432294937,10000
2023-02-21,13372.43665094114,10353.438432294937,10000
2023-02-22,13372.43665094114,10353.438432294937,10000
2023-02-23,13372.43665094114,10353.438432294937,10000
2023-02-24,13372.43665094114,10353.438432294937,10000
2023-02-27,13372.43665094114,10353.438432294937,10000
2023-02-28,13372.43665094114,10353.438432294937,10000
2023-03-01,13372.43665094114,10353.438432294937,10000
2023-03-02,13372.43665094114,10353.438432294937,10000
2023-03-03,13372.43665094114,10353.438432294937,10000
2023-03-06,13372.43665094114,10353.438432294937,10000
2023-03-07,13372.43665094114,10353.438432294937,10000
2023-03-08,13372.43665094114,10353.438432294937,10000
2023-03-09,13372.43665094114,10353.438432294937,10000
2023-03-10,13372.43665094114,10353.438432294937,10000
2023-03-13,13372.43665094114,10353.438432294937,10000
2023-03-14,13372.43665094114,10353.438432294937,10000
2023-03-15,13372.43665094114,10353.438432294937,10000
2023-03-16,13372.43665094114,10353.438432294937,10000
2023-03-17,13372.43665094114,10353.438432294937,10000
2023-03-20,13372.43665094114,10353.438432294937,10000
2023-03-21,13372.43665094114,10353.438432294937,10000
2023-03-22,13372.43665094114,10353.438432294937,10000
2023-03-23,13372.43665094114,10353.438432294937,10000
2023-03-24,13372.43665094114,10353.438432294937,10000
2023-03-27,13372.43665094114,10353.438432294937,10000
2023-03-28,13372.43665094114,10353.438432294937,10000
2023-03-29,13372.43665094114,10353.438432294937,10000
2023-03-30,13372.43665094114,10353.438432294937,10000
2023-03-31,13372.43665094114,10353.438432294937,10000
2023-04-03,13372.43665094114,10353.438432294937,10000
2023-04-04,13372.43665094114,10353.438432294937,10000
2023-04-05,13372.43665094114,10353.438432294937,10000
2023-04-06,13372.43665094114,10353.438432294937,10000
2023-04-10,13372.43665094114,10353.438432294937,10000
2023-04-11,13372.43665094114,10353.438432294937,10000
2023-04-12,13372.43665094114,10353.438432294937,10000
2023-04-13,13372.43665094114,10353.438432294937,10000
2023-04-14,13372.43665094114,10353.438432294937,10000
2023-04-17,13372.43665094114,10353.438432294937,10000
2023-04-18,13372.43665094114,10353.438432294937,10000
2023-04-19,13372.43665094114,10353.438432294937,10000
2023-04-20,13372.43665094114,10353.438432294937,10000
2023-04-21,13372.43665094114,10353.438432294937,10000
2023-04-24,13372.43665094114,10353.438432294937,10000
2023-04-25,13372.43665094114,10353.438432294937,10000
2023-04-26,13113.866896319018,10353.438432294937,10000
2023-04-27,13280.609168654952,10353.438432294937,10000
2023-04-28,13957.390557269471,10353.438432294937,10000
2023-05-01,14379.15429675234,10353.438432294937,10000
2023-05-02,14061.017240003188,10353.438432294937,10000
2023-05-03,14061.017240003188,10353.438432294937,10000
2023-05-04,14061.017240003188,10353.438432294937,10000
2023-05-05,14061.017240003188,10353.438432294937,10000
2023-05-08,14061.017240003188,10353.438432294937,10000
2023-05-09,14061.017240003188,10353.438432294937,10000
2023-05-10,14061.017240003188,10353.438432294937,10000
2023-05-11,14061.017240003188,10353.438432294937,10000
2023-05-12,14061.017240003188,10353.438432294937,10000
2023-05-15,14061.017240003188,10353.438432294937,10000
2023-05-16,14061.017240003188,10353.438432294937,10000
2023-05-17,14061.017240003188,10353.438432294937,10000
2023-05-18,14061.017240003188,10353.438432294937,10000
2023-05-19,14061.017240003188,10353.438432294937,10000
2023-05-22,14061.017240003188,10353.438432294937,10000
2023-05-23,14061.017240003188,10353.438432294937,10000
2023-05-24,14061.017240003188,10353.438432294937,10000
2023-05-25,14061.017240003188,10353.438432294937,10000
2023-05-26,14061.017240003188,10353.438432294937,10000
2023-05-30,14061.017240003188,10353.438432294937,10000
2023-05-31,14061.017240003188,10353.438432294937,10000
2023-06-01,14061.017240003188,10353.438432294937,10000
2023-06-02,14061.017240003188,10353.438432294937,10000
2023-06-05,14061.017240003188,10353.438432294937,10000
2023-06-06,14061.017240003188,10353.438432294937,10000
2023-06-07,14061.017240003188,10353.438432294937,10000
2023-06-08,14061.017240003188,10353.438432294937,10000
2023-06-09,14061.017240003188,10353.438432294937,10000
2023-06-12,14061.017240003188,10353.438432294937,10000
2023-06-13,14061.017240003188,10353.438432294937,10000
2023-06-14,14061.017240003188,10353.438432294937,10000
2023-06-15,14061.017240003188,10353.438432294937,10000
2023-06-16,14061.017240003188,10353.438432294937,10000
2023-06-20,14061.017240003188,10353.438432294937,10000
2023-06-21,14061.017240003188,10353.438432294937,10000
2023-06-22,14061.017240003188,10353.438432294937,10000
2023-06-23,14061.017240003188,10353.438432294937,10000
2023-06-26,14061.017240003188,10353.438432294937,10000
2023-06-27,14061.017240003188,10353.438432294937,10000
2023-06-28,14061.017240003188,10353.438432294937,10000
2023-06-29,14061.017240003188,10353.438432294937,10000
2023-06-30,14061.017240003188,10353.438432294937,10000
2023-07-03,14061.017240003188,10353.438432294937,10000
2023-07-05,14061.017240003188,10353.438432294937,10000
2023-07-06,14061.017240003188,10353.438432294937,10000
2023-07-07,14061.017240003188,10353.438432294937,10000
2023-07-10,14061.017240003188,10353.438432294937,10000
2023-07-11,14061.017240003188,10353.438432294937,10000
2023-07-12,14061.017240003188,10353.438432294937,10000
2023-07-13,14061.017240003188,10353.438432294937,10000
2023-07-14,14061.017240003188,10353.438432294937,10000
2023-07-17,14061.017240003188,10353.438432294937,10000
2023-07-18,14061.017240003188,10353.438432294937,10000
2023-07-19,14061.017240003188,10353.438432294937,10000
2023-07-20,14061.017240003188,10353.438432294937,10000
2023-07-21,14061.017240003188,10353.438432294937,10000
2023-07-24,14061.017240003188,10353.438432294937,10000
2023-07-25,14061.017240003188,10353.438432294937,10000
