z_window,z_threshold,hold_days,signal_date,entry_date,exit_date,signal_z_score,entry_price,exit_price,return,winner,year
10,-1.5,2,2026-06-05,2026-06-08,2026-06-09,-1.5100123357343318,210.83061511230466,201.47831268310546,-0.04435931861327369,False,2026
10,-1.5,3,2021-01-27,2021-01-28,2021-02-01,-2.294786590258944,33.97683041966189,36.183049530029294,0.06493304652368925,True,2021
10,-1.5,3,2021-04-19,2021-04-20,2021-04-22,-2.1797701969810404,37.885258638039126,36.8112658996582,-0.028348565563244388,False,2021
10,-1.5,3,2021-04-30,2021-05-03,2021-05-05,-1.626848957969754,36.63245801109698,33.48681200408936,-0.0858704596359523,False,2021
10,-1.5,3,2021-05-10,2021-05-11,2021-05-13,-1.581224696819866,28.183293496078416,28.42744810295105,0.00866309705452295,True,2021
10,-1.5,3,2021-06-18,2021-06-21,2021-06-23,-1.519456718272313,36.467358586928334,37.84834423828125,0.03786908909404607,True,2021
10,-1.5,3,2021-07-08,2021-07-09,2021-07-13,-1.5906037502402046,39.02154069043881,41.30848079681397,0.05860711970646282,True,2021
10,-1.5,3,2021-07-15,2021-07-16,2021-07-20,-1.7971039703078868,38.87585504510513,37.160190307617185,-0.044131884314759784,False,2021
10,-1.5,3,2021-08-12,2021-08-13,2021-08-17,-1.8182137089664983,41.27464028514248,39.21495721435547,-0.04990190239231296,False,2021
10,-1.5,3,2021-08-17,2021-08-18,2021-08-20,-1.7962730937594023,39.12835955420487,39.18587636947632,0.0014699521249228464,True,2021
10,-1.5,3,2021-11-26,2021-11-29,2021-12-01,-1.7062391363028784,62.10619762274401,61.21642081832886,-0.0143266990811447,False,2021
10,-1.5,3,2022-04-05,2022-04-06,2022-04-08,-1.7878790515212353,29.97320472399012,27.431047124862673,-0.08481434075992345,False,2022
10,-1.5,3,2022-08-09,2022-08-10,2022-08-12,-1.7926551940948485,18.56155034397228,20.971088607788086,0.12981341639914712,True,2022
10,-1.5,3,2022-08-22,2022-08-23,2022-08-25,-1.7742442835516128,16.615895715491366,18.757476493835448,0.12888747107069531,True,2022
10,-1.5,3,2022-08-26,2022-08-29,2022-08-31,-1.5208461581461221,15.059370254629362,13.631209691047669,-0.09483534433604002,False,2022
10,-1.5,3,2023-02-21,2023-02-22,2023-02-24,-2.170449096345092,13.820657350235287,13.988551385879516,0.012148049936378191,True,2023
10,-1.5,3,2023-04-21,2023-04-24,2023-04-26,-1.5683945356505566,14.49873980360003,13.089366974830627,-0.09720657435479019,False,2023
10,-1.5,3,2023-09-12,2023-09-13,2023-09-15,-1.5259032669388546,20.514283742221,19.404526245117186,-0.05409681912607034,False,2023
10,-1.5,3,2023-12-05,2023-12-06,2023-12-08,-2.10271998480572,22.46733218321533,23.27690502548218,0.03603333211371029,True,2023
10,-1.5,3,2024-01-02,2024-01-03,2024-01-05,-1.624013770509687,26.226400861672825,25.52432347869873,-0.026769871576244775,False,2024
10,-1.5,3,2024-03-14,2024-03-15,2024-03-19,-1.5949034065118446,41.23827559807437,40.80555100250244,-0.010493275707971983,False,2024
10,-1.5,3,2024-04-12,2024-04-15,2024-04-17,-1.5403935361643057,42.43705497587952,36.51023285293579,-0.13966148514105015,False,2024
10,-1.5,3,2024-07-17,2024-07-18,2024-07-22,-2.431054961205587,53.613488324659784,52.29121189498901,-0.024663129950874385,False,2024
10,-1.5,3,2024-10-31,2024-11-01,2024-11-05,-2.2935639432098114,30.434150582705534,31.056219669342042,0.020439837311904574,True,2024
10,-1.5,3,2024-11-15,2024-11-18,2024-11-20,-1.7546630705288184,26.477413909633217,26.850076171875,0.014074722837875031,True,2024
10,-1.5,3,2024-12-19,2024-12-20,2024-12-24,-1.5229748415063544,25.604750189263072,30.25083155822754,0.18145388393254946,True,2024
10,-1.5,3,2025-05-23,2025-05-27,2025-05-29,-1.8898491928734664,16.69908622252445,17.123682540893554,0.025426320501081623,True,2025
10,-1.5,3,2025-07-22,2025-07-23,2025-07-25,-1.7739024346501204,25.668191678003822,25.566972970962524,-0.003943351690334995,False,2025
10,-1.5,3,2025-07-31,2025-08-01,2025-08-05,-1.5972318525203557,23.596724056565943,24.48836553955078,0.03778666398129671,True,2025
10,-1.5,3,2025-11-07,2025-11-10,2025-11-12,-1.6642243134581431,45.1050613746643,43.666289085388186,-0.03189824479618775,False,2025
10,-1.5,3,2025-11-13,2025-11-14,2025-11-18,-1.6237907794425925,35.77574168014526,34.315648475646974,-0.040812381125521324,False,2025
10,-1.5,3,2026-06-05,2026-06-08,2026-06-10,-1.5100123357343318,210.83061511230466,180.4693439025879,-0.14400788611058224,False,2026
10,-1.5,5,2021-01-27,2021-01-28,2021-02-03,-2.294786590258944,33.97683041966189,35.490032913208005,0.04453630532500896,True,2021
10,-1.5,5,2021-04-19,2021-04-20,2021-04-26,-2.1797701969810404,37.885258638039126,40.91109339523315,0.0798683938284086,True,2021
10,-1.5,5,2021-04-30,2021-05-03,2021-05-07,-1.626848957969754,36.63245801109698,35.79358114242554,-0.022899824751517417,False,2021
10,-1.5,5,2021-05-10,2021-05-11,2021-05-17,-1.581224696819866,28.183293496078416,30.142975959777832,0.06953347961167489,True,2021
10,-1.5,5,2021-06-18,2021-06-21,2021-06-25,-1.519456718272313,36.467358586928334,39.4087939453125,0.08065940260994164,True,2021
10,-1.5,5,2021-07-08,2021-07-09,2021-07-15,-1.5906037502402046,39.02154069043881,38.206955909729004,-0.02087525931310552,False,2021
10,-1.5,5,2021-07-15,2021-07-16,2021-07-22,-1.7971039703078868,38.87585504510513,39.486337783813475,0.015703390652116456,True,2021
10,-1.5,5,2021-08-12,2021-08-13,2021-08-19,-1.8182137089664983,41.27464028514248,38.41049514770508,-0.06939237065788317,False,2021
10,-1.5,5,2021-08-17,2021-08-18,2021-08-24,-1.7962730937594023,39.12835955420487,42.384323432922365,0.08321237884269017,True,2021
10,-1.5,5,2021-11-26,2021-11-29,2021-12-03,-1.7062391363028784,62.10619762274401,60.9934879989624,-0.017916241315248826,False,2021
10,-1.5,5,2022-04-05,2022-04-06,2022-04-12,-1.7878790515212353,29.97320472399012,25.44328506088257,-0.15113230983545334,False,2022
10,-1.5,5,2022-08-09,2022-08-10,2022-08-16,-1.7926551940948485,18.56155034397228,20.52448175239563,0.1057525568741513,True,2022
10,-1.5,5,2022-08-22,2022-08-23,2022-08-29,-1.7742442835516128,16.615895715491366,14.61180217552185,-0.12061303069572438,False,2022
10,-1.5,5,2022-08-26,2022-08-29,2022-09-02,-1.5208461581461221,15.059370254629362,12.4855669298172,-0.17091042196940187,False,2022
10,-1.5,5,2023-02-21,2023-02-22,2023-02-28,-2.170449096345092,13.820657350235287,14.320913698196412,0.03619627744787479,True,2023
10,-1.5,5,2023-04-21,2023-04-24,2023-04-28,-1.5683945356505566,14.49873980360003,13.931317646026612,-0.03913596390167151,False,2023
10,-1.5,5,2023-09-12,2023-09-13,2023-09-19,-1.5259032669388546,20.514283742221,19.0831354637146,-0.06976350217682292,False,2023
10,-1.5,5,2023-12-05,2023-12-06,2023-12-12,-2.10271998480572,22.46733218321533,26.174244729995728,0.16499121998782407,True,2023
10,-1.5,5,2024-01-02,2024-01-03,2024-01-09,-1.624013770509687,26.226400861672825,27.975370725631713,0.06668737632676192,True,2024
10,-1.5,5,2024-03-14,2024-03-15,2024-03-21,-1.5949034065118446,41.23827559807437,45.62301722717285,0.10632698786520622,True,2024
10,-1.5,5,2024-04-12,2024-04-15,2024-04-19,-1.5403935361643057,42.43705497587952,30.333249515533446,-0.2852178471674264,False,2024
10,-1.5,5,2024-07-17,2024-07-18,2024-07-24,-2.431054961205587,53.613488324659784,42.38225793457031,-0.20948516392140093,False,2024
10,-1.5,5,2024-10-31,2024-11-01,2024-11-07,-2.2935639432098114,30.434150582705534,35.83638497543335,0.17750567337330847,True,2024
10,-1.5,5,2024-11-15,2024-11-18,2024-11-22,-1.7546630705288184,26.477413909633217,28.19604178619385,0.06490920459325333,True,2024
10,-1.5,5,2024-12-19,2024-12-20,2024-12-27,-1.5229748415063544,25.604750189263072,29.466772956848146,0.1508322767860688,True,2024
10,-1.5,5,2025-05-23,2025-05-27,2025-06-02,-1.8898491928734664,16.69908622252445,16.82501033592224,0.0075407786821255485,True,2025
10,-1.5,5,2025-07-22,2025-07-23,2025-07-29,-1.7739024346501204,25.668191678003822,26.995127889633178,0.0516957418845545,True,2025
10,-1.5,5,2025-07-31,2025-08-01,2025-08-07,-1.5972318525203557,23.596724056565943,24.96774598503113,0.058102214747207226,True,2025
10,-1.5,5,2025-11-07,2025-11-10,2025-11-14,-1.6642243134581431,45.1050613746643,38.821140609741214,-0.1393174196732785,False,2025
10,-1.5,5,2025-11-13,2025-11-14,2025-11-20,-1.6237907794425925,35.77574168014526,30.779189466476442,-0.13966313426401422,False,2025
10,-1.5,5,2026-06-05,2026-06-08,2026-06-12,-1.5100123357343318,210.83061511230466,234.44531268310547,0.11200791478136041,True,2026
10,-1.75,1,2021-01-27,2021-01-28,2021-01-28,-2.294786590258944,33.97683041966189,34.03811714172363,0.001803779849525844,True,2021
10,-1.75,1,2021-04-19,2021-04-20,2021-04-20,-2.1797701969810404,37.885258638039126,36.549568782806396,-0.03525618943225628,False,2021
10,-1.75,1,2021-05-04,2021-05-05,2021-05-05,-1.8335941063183065,34.05886045842303,33.48681200408936,-0.016795877684515848,False,2021
10,-1.75,1,2021-07-15,2021-07-16,2021-07-16,-1.7971039703078868,38.87585504510513,35.628806201934815,-0.08352353509403143,False,2021
10,-1.75,1,2021-08-12,2021-08-13,2021-08-13,-1.8182137089664983,41.27464028514248,42.142016086578366,0.021014739206536737,True,2021
10,-1.75,1,2021-08-17,2021-08-18,2021-08-18,-1.7962730937594023,39.12835955420487,37.470338985443114,-0.042373883997484874,False,2021
10,-1.75,1,2022-04-05,2022-04-06,2022-04-06,-1.7878790515212353,29.97320472399012,29.583641292572022,-0.012997056371029103,False,2022
10,-1.75,1,2022-08-09,2022-08-10,2022-08-10,-1.7926551940948485,18.56155034397228,19.330297874450682,0.04141612722172461,True,2022
10,-1.75,1,2022-08-22,2022-08-23,2022-08-23,-1.7742442835516128,16.615895715491366,16.825418100357055,0.012609755649245269,True,2022
10,-1.75,1,2023-02-21,2023-02-22,2023-02-22,-2.170449096345092,13.820657350235287,13.519333611488342,-0.021802417288191767,False,2023
10,-1.75,1,2023-04-25,2023-04-26,2023-04-26,-2.5056100284012914,13.360814472170603,13.089366974830627,-0.02031668787148988,False,2023
10,-1.75,1,2023-12-05,2023-12-06,2023-12-06,-2.10271998480572,22.46733218321533,21.08672031211853,-0.06144974667389369,False,2023
10,-1.75,1,2024-01-03,2024-01-04,2024-01-04,-1.8867886585545066,24.618687906106164,25.1798006401062,0.022792146199670738,True,2024
10,-1.75,1,2024-07-17,2024-07-18,2024-07-18,-2.431054961205587,53.613488324659784,51.036539783477785,-0.04806530262640485,False,2024
10,-1.75,1,2024-10-31,2024-11-01,2024-11-01,-2.2935639432098114,30.434150582705534,30.511897974014282,0.002554610193488571,True,2024
10,-1.75,1,2024-11-15,2024-11-18,2024-11-18,-1.7546630705288184,26.477413909633217,27.384502910614014,0.034258972725836,True,2024
10,-1.75,1,2025-05-23,2025-05-27,2025-05-27,-1.8898491928734664,16.69908622252445,17.213282106399536,0.030791857531792255,True,2025
10,-1.75,1,2025-07-22,2025-07-23,2025-07-23,-1.7739024346501204,25.668191678003822,25.746739923477172,0.0030601394308840124,True,2025
10,-1.75,1,2025-08-01,2025-08-04,2025-08-04,-1.8095723773428327,24.607440819190096,24.96774598503113,0.014642122620083686,True,2025
10,-1.75,2,2021-01-27,2021-01-28,2021-01-29,-2.294786590258944,33.97683041966189,32.35884792709351,-0.04762017152818576,False,2021
10,-1.75,2,2021-04-19,2021-04-20,2021-04-21,-2.1797701969810404,37.885258638039126,39.49601742553711,0.0425167689334629,True,2021
10,-1.75,2,2021-05-04,2021-05-05,2021-05-06,-1.8335941063183065,34.05886045842303,34.31066003036499,0.0073930709528391425,True,2021
10,-1.75,2,2021-07-15,2021-07-16,2021-07-19,-1.7971039703078868,38.87585504510513,35.70634241867065,-0.08152907820952371,False,2021
10,-1.75,2,2021-08-12,2021-08-13,2021-08-16,-1.8182137089664983,41.27464028514248,41.686486049652096,0.009978179377564844,True,2021
10,-1.75,2,2021-08-17,2021-08-18,2021-08-19,-1.7962730937594023,39.12835955420487,38.41049514770508,-0.018346396697396128,False,2021
10,-1.75,2,2022-04-05,2022-04-06,2022-04-07,-1.7878790515212353,29.97320472399012,29.583641292572022,-0.012997056371029103,False,2022
10,-1.75,2,2022-08-09,2022-08-10,2022-08-11,-1.7926551940948485,18.56155034397228,19.204079538345336,0.034616138332524304,True,2022
10,-1.75,2,2022-08-22,2022-08-23,2022-08-24,-1.7742442835516128,16.615895715491366,16.903091508865355,0.017284400329151683,True,2022
10,-1.75,2,2023-02-21,2023-02-22,2023-02-23,-2.170449096345092,13.820657350235287,14.741253092765808,0.06661012708739555,True,2023
10,-1.75,2,2023-04-25,2023-04-26,2023-04-27,-2.5056100284012914,13.360814472170603,13.255800601959228,-0.007859840463327217,False,2023
10,-1.75,2,2023-12-05,2023-12-06,2023-12-07,-2.10271998480572,22.46733218321533,22.766193408966064,0.013302034407716823,True,2023
10,-1.75,2,2024-01-03,2024-01-04,2024-01-05,-1.8867886585545066,24.618687906106164,25.52432347869873,0.03678650852744836,True,2024
10,-1.75,2,2024-07-17,2024-07-18,2024-07-19,-2.431054961205587,53.613488324659784,46.432776420593264,-0.1339348012683539,False,2024
10,-1.75,2,2024-10-31,2024-11-01,2024-11-04,-2.2935639432098114,30.434150582705534,30.036848596572877,-0.013054479212520786,False,2024
10,-1.75,2,2024-11-15,2024-11-18,2024-11-19,-1.7546630705288184,26.477413909633217,27.56264642715454,0.04098710399834338,True,2024
10,-1.75,2,2025-05-23,2025-05-27,2025-05-28,-1.8898491928734664,16.69908622252445,16.9643914604187,0.01588741050611464,True,2025
10,-1.75,2,2025-07-22,2025-07-23,2025-07-24,-1.7739024346501204,25.668191678003822,25.58694771194458,-0.0031651612656791173,False,2025
10,-1.75,2,2025-08-01,2025-08-04,2025-08-05,-1.8095723773428327,24.607440819190096,24.48836553955078,-0.00483899485989836,False,2025
10,-1.75,3,2021-01-27,2021-01-28,2021-02-01,-2.294786590258944,33.97683041966189,36.183049530029294,0.06493304652368925,True,2021
10,-1.75,3,2021-04-19,2021-04-20,2021-04-22,-2.1797701969810404,37.885258638039126,36.8112658996582,-0.028348565563244388,False,2021
10,-1.75,3,2021-05-04,2021-05-05,2021-05-07,-1.8335941063183065,34.05886045842303,35.79358114242554,0.05093302185257054,True,2021
10,-1.75,3,2021-07-15,2021-07-16,2021-07-20,-1.7971039703078868,38.87585504510513,37.160190307617185,-0.044131884314759784,False,2021
10,-1.75,3,2021-08-12,2021-08-13,2021-08-17,-1.8182137089664983,41.27464028514248,39.21495721435547,-0.04990190239231296,False,2021
10,-1.75,3,2021-08-17,2021-08-18,2021-08-20,-1.7962730937594023,39.12835955420487,39.18587636947632,0.0014699521249228464,True,2021
10,-1.75,3,2022-04-05,2022-04-06,2022-04-08,-1.7878790515212353,29.97320472399012,27.431047124862673,-0.08481434075992345,False,2022
10,-1.75,3,2022-08-09,2022-08-10,2022-08-12,-1.7926551940948485,18.56155034397228,20.971088607788086,0.12981341639914712,True,2022
10,-1.75,3,2022-08-22,2022-08-23,2022-08-25,-1.7742442835516128,16.615895715491366,18.757476493835448,0.12888747107069531,True,2022
10,-1.75,3,2023-02-21,2023-02-22,2023-02-24,-2.170449096345092,13.820657350235287,13.988551385879516,0.012148049936378191,True,2023
10,-1.75,3,2023-04-25,2023-04-26,2023-04-28,-2.5056100284012914,13.360814472170603,13.931317646026612,0.04269973024805607,True,2023
10,-1.75,3,2023-12-05,2023-12-06,2023-12-08,-2.10271998480572,22.46733218321533,23.27690502548218,0.03603333211371029,True,2023
10,-1.75,3,2024-01-03,2024-01-04,2024-01-08,-1.8867886585545066,24.618687906106164,27.985212329864503,0.13674670382914034,True,2024
10,-1.75,3,2024-07-17,2024-07-18,2024-07-22,-2.431054961205587,53.613488324659784,52.29121189498901,-0.024663129950874385,False,2024
10,-1.75,3,2024-10-31,2024-11-01,2024-11-05,-2.2935639432098114,30.434150582705534,31.056219669342042,0.020439837311904574,True,2024
10,-1.75,3,2024-11-15,2024-11-18,2024-11-20,-1.7546630705288184,26.477413909633217,26.850076171875,0.014074722837875031,True,2024
10,-1.75,3,2025-05-23,2025-05-27,2025-05-29,-1.8898491928734664,16.69908622252445,17.123682540893554,0.025426320501081623,True,2025
10,-1.75,3,2025-07-22,2025-07-23,2025-07-25,-1.7739024346501204,25.668191678003822,25.566972970962524,-0.003943351690334995,False,2025
10,-1.75,3,2025-08-01,2025-08-04,2025-08-06,-1.8095723773428327,24.607440819190096,23.959049194335936,-0.02634941315589845,False,2025
10,-1.75,5,2021-01-27,2021-01-28,2021-02-03,-2.294786590258944,33.97683041966189,35.490032913208005,0.04453630532500896,True,2021
10,-1.75,5,2021-04-19,2021-04-20,2021-04-26,-2.1797701969810404,37.885258638039126,40.91109339523315,0.0798683938284086,True,2021
10,-1.75,5,2021-05-04,2021-05-05,2021-05-11,-1.8335941063183065,34.05886045842303,31.121896419525147,-0.08623201127011126,False,2021
10,-1.75,5,2021-07-15,2021-07-16,2021-07-22,-1.7971039703078868,38.87585504510513,39.486337783813475,0.015703390652116456,True,2021
10,-1.75,5,2021-08-12,2021-08-13,2021-08-19,-1.8182137089664983,41.27464028514248,38.41049514770508,-0.06939237065788317,False,2021
10,-1.75,5,2021-08-17,2021-08-18,2021-08-24,-1.7962730937594023,39.12835955420487,42.384323432922365,0.08321237884269017,True,2021
10,-1.75,5,2022-04-05,2022-04-06,2022-04-12,-1.7878790515212353,29.97320472399012,25.44328506088257,-0.15113230983545334,False,2022
10,-1.75,5,2022-08-09,2022-08-10,2022-08-16,-1.7926551940948485,18.56155034397228,20.52448175239563,0.1057525568741513,True,2022
10,-1.75,5,2022-08-22,2022-08-23,2022-08-29,-1.7742442835516128,16.615895715491366,14.61180217552185,-0.12061303069572438,False,2022
10,-1.75,5,2023-02-21,2023-02-22,2023-02-28,-2.170449096345092,13.820657350235287,14.320913698196412,0.03619627744787479,True,2023
10,-1.75,5,2023-04-25,2023-04-26,2023-05-02,-2.5056100284012914,13.360814472170603,14.048796675682068,0.05149253475111659,True,2023
10,-1.75,5,2023-12-05,2023-12-06,2023-12-12,-2.10271998480572,22.46733218321533,26.174244729995728,0.16499121998782407,True,2023
10,-1.75,5,2024-01-03,2024-01-04,2024-01-10,-1.8867886585545066,24.618687906106164,27.72927917289734,0.1263508144160541,True,2024
10,-1.75,5,2024-07-17,2024-07-18,2024-07-24,-2.431054961205587,53.613488324659784,42.38225793457031,-0.20948516392140093,False,2024
10,-1.75,5,2024-10-31,2024-11-01,2024-11-07,-2.2935639432098114,30.434150582705534,35.83638497543335,0.17750567337330847,True,2024
10,-1.75,5,2024-11-15,2024-11-18,2024-11-22,-1.7546630705288184,26.477413909633217,28.19604178619385,0.06490920459325333,True,2024
10,-1.75,5,2025-05-23,2025-05-27,2025-06-02,-1.8898491928734664,16.69908622252445,16.82501033592224,0.0075407786821255485,True,2025
10,-1.75,5,2025-07-22,2025-07-23,2025-07-29,-1.7739024346501204,25.668191678003822,26.995127889633178,0.0516957418845545,True,2025
10,-1.75,5,2025-08-01,2025-08-04,2025-08-08,-1.8095723773428327,24.607440819190096,25.67682928276062,0.043457930933499034,True,2025
10,-2.0,1,2021-01-27,2021-01-28,2021-01-28,-2.294786590258944,33.97683041966189,34.03811714172363,0.001803779849525844,True,2021
10,-2.0,1,2021-04-19,2021-04-20,2021-04-20,-2.1797701969810404,37.885258638039126,36.549568782806396,-0.03525618943225628,False,2021
10,-2.0,1,2021-07-16,2021-07-19,2021-07-19,-2.1643308219910367,34.194821828958005,35.70634241867065,0.04420320121196264,True,2021
10,-2.0,1,2023-02-21,2023-02-22,2023-02-22,-2.170449096345092,13.820657350235287,13.519333611488342,-0.021802417288191767,False,2023
10,-2.0,1,2023-04-25,2023-04-26,2023-04-26,-2.5056100284012914,13.360814472170603,13.089366974830627,-0.02031668787148988,False,2023
10,-2.0,1,2023-12-05,2023-12-06,2023-12-06,-2.10271998480572,22.46733218321533,21.08672031211853,-0.06144974667389369,False,2023
10,-2.0,1,2024-07-17,2024-07-18,2024-07-18,-2.431054961205587,53.613488324659784,51.036539783477785,-0.04806530262640485,False,2024
10,-2.0,1,2024-10-31,2024-11-01,2024-11-01,-2.2935639432098114,30.434150582705534,30.511897974014282,0.002554610193488571,True,2024
10,-2.0,1,2025-07-23,2025-07-24,2025-07-24,-2.079967103641729,25.678200211537476,25.58694771194458,-0.0035536953073486144,False,2025
10,-2.0,2,2021-01-27,2021-01-28,2021-01-29,-2.294786590258944,33.97683041966189,32.35884792709351,-0.04762017152818576,False,2021
10,-2.0,2,2021-04-19,2021-04-20,2021-04-21,-2.1797701969810404,37.885258638039126,39.49601742553711,0.0425167689334629,True,2021
10,-2.0,2,2021-07-16,2021-07-19,2021-07-20,-2.1643308219910367,34.194821828958005,37.160190307617185,0.08671981077988677,True,2021
10,-2.0,2,2023-02-21,2023-02-22,2023-02-23,-2.170449096345092,13.820657350235287,14.741253092765808,0.06661012708739555,True,2023
10,-2.0,2,2023-04-25,2023-04-26,2023-04-27,-2.5056100284012914,13.360814472170603,13.255800601959228,-0.007859840463327217,False,2023
10,-2.0,2,2023-12-05,2023-12-06,2023-12-07,-2.10271998480572,22.46733218321533,22.766193408966064,0.013302034407716823,True,2023
10,-2.0,2,2024-07-17,2024-07-18,2024-07-19,-2.431054961205587,53.613488324659784,46.432776420593264,-0.1339348012683539,False,2024
10,-2.0,2,2024-10-31,2024-11-01,2024-11-04,-2.2935639432098114,30.434150582705534,30.036848596572877,-0.013054479212520786,False,2024
10,-2.0,2,2025-07-23,2025-07-24,2025-07-25,-2.079967103641729,25.678200211537476,25.566972970962524,-0.004331582418497404,False,2025
10,-2.0,3,2021-01-27,2021-01-28,2021-02-01,-2.294786590258944,33.97683041966189,36.183049530029294,0.06493304652368925,True,2021
10,-2.0,3,2021-04-19,2021-04-20,2021-04-22,-2.1797701969810404,37.885258638039126,36.8112658996582,-0.028348565563244388,False,2021
10,-2.0,3,2021-07-16,2021-07-19,2021-07-21,-2.1643308219910367,34.194821828958005,40.56218041992187,0.18620826927577805,True,2021
10,-2.0,3,2023-02-21,2023-02-22,2023-02-24,-2.170449096345092,13.820657350235287,13.988551385879516,0.012148049936378191,True,2023
10,-2.0,3,2023-04-25,2023-04-26,2023-04-28,-2.5056100284012914,13.360814472170603,13.931317646026612,0.04269973024805607,True,2023
10,-2.0,3,2023-12-05,2023-12-06,2023-12-08,-2.10271998480572,22.46733218321533,23.27690502548218,0.03603333211371029,True,2023
10,-2.0,3,2024-07-17,2024-07-18,2024-07-22,-2.431054961205587,53.613488324659784,52.29121189498901,-0.024663129950874385,False,2024
10,-2.0,3,2024-10-31,2024-11-01,2024-11-05,-2.2935639432098114,30.434150582705534,31.056219669342042,0.020439837311904574,True,2024
10,-2.0,3,2025-07-23,2025-07-24,2025-07-28,-2.079967103641729,25.678200211537476,26.84532019042969,0.045451782807107044,True,2025
10,-2.0,5,2021-01-27,2021-01-28,2021-02-03,-2.294786590258944,33.97683041966189,35.490032913208005,0.04453630532500896,True,2021
10,-2.0,5,2021-04-19,2021-04-20,2021-04-26,-2.1797701969810404,37.885258638039126,40.91109339523315,0.0798683938284086,True,2021
10,-2.0,5,2021-07-16,2021-07-19,2021-07-23,-2.1643308219910367,34.194821828958005,40.27140626907349,0.17770481362676693,True,2021
10,-2.0,5,2023-02-21,2023-02-22,2023-02-28,-2.170449096345092,13.820657350235287,14.320913698196412,0.03619627744787479,True,2023
10,-2.0,5,2023-04-25,2023-04-26,2023-05-02,-2.5056100284012914,13.360814472170603,14.048796675682068,0.05149253475111659,True,2023
10,-2.0,5,2023-12-05,2023-12-06,2023-12-12,-2.10271998480572,22.46733218321533,26.174244729995728,0.16499121998782407,True,2023
10,-2.0,5,2024-07-17,2024-07-18,2024-07-24,-2.431054961205587,53.613488324659784,42.38225793457031,-0.20948516392140093,False,2024
10,-2.0,5,2024-10-31,2024-11-01,2024-11-07,-2.2935639432098114,30.434150582705534,35.83638497543335,0.17750567337330847,True,2024
10,-2.0,5,2025-07-23,2025-07-24,2025-07-30,-2.079967103641729,25.678200211537476,27.57438013458252,0.07384395742007932,True,2025
20,-1.25,1,2021-04-30,2021-05-03,2021-05-03,-1.937871012822662,36.63245801109698,34.5141954574585,-0.057824745284545176,False,2021
20,-1.25,1,2021-05-10,2021-05-11,2021-05-11,-2.0759198493760844,28.183293496078416,31.121896419525147,0.1042675485693545,True,2021
20,-1.25,1,2021-07-16,2021-07-19,2021-07-19,-1.8581954738576243,34.194821828958005,35.70634241867065,0.04420320121196264,True,2021
20,-1.25,1,2021-08-17,2021-08-18,2021-08-18,-1.2706665890505087,39.12835955420487,37.470338985443114,-0.042373883997484874,False,2021
20,-1.25,1,2021-12-14,2021-12-15,2021-12-15,-1.3394551341551126,60.05704069615193,66.02379963684082,0.09935153100327843,True,2021
20,-1.25,1,2021-12-16,2021-12-17,2021-12-17,-1.8239801517257737,55.686780945125086,57.14566654586792,0.026198059503214077,True,2021
20,-1.25,1,2022-04-06,2022-04-07,2022-04-07,-1.3765810491184014,29.390257104998632,29.583641292572022,0.006579873965801397,True,2022
20,-1.25,1,2022-08-22,2022-08-23,2022-08-23,-1.8369123476379174,16.615895715491366,16.825418100357055,0.012609755649245269,True,2022
20,-1.25,1,2022-08-26,2022-08-29,2022-08-29,-2.081367110030328,15.059370254629362,14.61180217552185,-0.029720238731093418,False,2022
20,-1.25,1,2023-02-21,2023-02-22,2023-02-22,-1.5328191771163324,13.820657350235287,13.519333611488342,-0.021802417288191767,False,2023
20,-1.25,1,2023-04-12,2023-04-13,2023-04-13,-1.2768435083787693,15.097132263041104,15.341090772628784,0.016159261595985797,True,2023
20,-1.25,1,2023-04-21,2023-04-24,2023-04-24,-1.3622151212011238,14.49873980360003,14.322920127868652,-0.012126548797552816,False,2023
20,-1.25,1,2023-05-04,2023-05-05,2023-05-05,-1.283603779204179,13.360814412333522,14.16627856349945,0.060285557923953625,True,2023
20,-1.25,1,2024-04-12,2024-04-15,2024-04-15,-1.6150226949666961,42.43705497587952,39.18988160705566,-0.07651740608931268,False,2024
20,-1.25,1,2024-07-17,2024-07-18,2024-07-18,-1.6524284051303944,53.613488324659784,51.036539783477785,-0.04806530262640485,False,2024
20,-1.25,1,2024-10-23,2024-10-24,2024-10-24,-1.280528923637386,34.29172253324224,33.93619889831543,-0.010367622524128595,False,2024
20,-1.25,1,2024-10-31,2024-11-01,2024-11-01,-2.467440184774537,30.434150582705534,30.511897974014282,0.002554610193488571,True,2024
20,-1.25,1,2024-11-13,2024-11-14,2024-11-14,-1.7370098023544134,30.334984042522205,29.29458966064453,-0.034296849486365244,False,2024
20,-1.25,1,2024-12-10,2024-12-11,2024-12-11,-1.264511347067328,28.093825835278203,28.819544094085693,0.025831948381205727,True,2024
20,-1.25,1,2024-12-19,2024-12-20,2024-12-20,-1.8050427239849247,25.604750189263072,27.018320920944213,0.05520736274450733,True,2024
20,-1.25,1,2025-07-31,2025-08-01,2025-08-01,-1.9535859398403244,23.596724056565943,24.048932670593263,0.01916404213327616,True,2025
20,-1.25,1,2025-11-13,2025-11-14,2025-11-14,-1.4395392233056314,35.77574168014526,38.821140609741214,0.08512469026703884,True,2025
20,-1.25,2,2021-04-30,2021-05-03,2021-05-04,-1.937871012822662,36.63245801109698,32.9246649055481,-0.10121606102505287,False,2021
